text,level,quantPalavras,virgula,quantStopWords,canonicas
 O casal então prometeu erguer uma ermida em honra a Nossa Senhora da Candelária caso conseguissem escapar com vida,3,20,0,25.0,15.0
" Como conseguiram chegar sãos e salvos ao Rio de Janeiro, o casal ergueu a ermida na cidade, ermida esta que foi a primeira igreja construída na cidade e que viria a ser o embrião da atual Igreja de Nossa Senhora da Candelária",3,46,2,26.08695652173913,19.565217391304348
" Por volta de 1650, existia uma capela dedicada a Nossa Senhora da Luz, perto do Rio Atuba, no Paraná, no Brasil",3,26,4,26.923076923076923,26.923076923076923
" Mas o único subconjunto próprio de ""S"" é o conjunto vazio, e a única função formula_22 é a função cujo gráfico é o conjunto vazio, portanto não existe ""(x,y)"" no gráfico de ""f"" tal que ""y = s"" - em outras palavras, ""S"" não é infinito",4,64,4,25.0,6.25
" Podemos prosseguir, mostrando vários casos particulares de conjuntos finitos (por exemplo, que ""{x,y}"" é um conjunto finito), mas as provas mais gerais precisam de outras construções (composição de função, produto cartesiano, etc), que dependem dos próximos axiomas - por exemplo, não dá para mostrar que um subconjunto de um conjunto finito é também um conjunto finito! Como vimos anteriormente, definimos formula_23, ""1 = { 0 }"", ""2 = { 0, 1}"", e prosseguimos definindo até ""9 = {0, 1, 2, 3, 4, 5, 6, 7, 8}""",4,127,21,22.04724409448819,7.086614173228346
" Pode-se imaginar (mas não escrever - a notação não é suportada pela linguagem da teoria dos conjuntos) que um número natural é um conjunto da forma ""n = {0, 1, 2, ",4,39,3,35.8974358974359,7.6923076923076925
" n-1}""",4,4,0,0.0,0.0
 O desafio agora é como escrever isto na linguagem da teoria dos conjuntos,4,14,0,50.0,21.428571428571427
" Imediatamente, vemos que o conjunto vazio é um número natural",4,12,1,33.33333333333333,0.0
 Então vamos colocar isto na definição,4,7,0,28.57142857142857,14.285714285714285
" Além disso, todo número natural diferente do zero é o ""sucessor"" (definido por formula_24) de outro número natural, que é um elemento seu",4,31,2,41.935483870967744,16.129032258064516
" Mas um pouco de imaginação mostra que esta definição esboçada acima como uma propriedade formula_25:dá margem a conjuntos ""bem"" maiores que os números naturais - veremos adiante que conjuntos são esses",4,36,0,41.66666666666667,5.555555555555555
" Mas se incluirmos que todos elementos de ""x"" tem esta propriedade formula_25, chegamos à seguinte:Neste momento seria tentador resumir esta propriedade como formula_29, mas a existência de um conjunto dos números naturais deve ser adiada para um axioma seguinte - o axioma do infinito",4,51,2,41.17647058823529,13.725490196078432
" Por enquanto, a propriedade acima será resumida com formula_30Outros resultados importantes não são possíveis sem que antes se exclua a possibilidade de conjuntos da forma ""Q = { Q }""",4,34,1,32.35294117647059,11.76470588235294
" Este conjunto, se existisse, seria chamado de ), e teria a propriedade desagradável de ser o sucessor dele mesmo (formula_31), sendo, portanto um número natural -mas, conforme vimos pela construção intuitiva, seria interessante que um número natural fosse da forma ""{0, 1, 2, ",4,59,10,28.8135593220339,8.47457627118644
" n-1}"" e não desta forma patológica",4,10,0,30.0,0.0
Voar sempre foi um dos grandes sonhos da humanidade,1,9,0,66.66666666666666,22.22222222222222
" Primeiro vieram os balões, no final do século 18, que ganhavam os céus graças à utilização de gases mais leves que o ar, como hidrogênio e hélio",1,31,3,35.483870967741936,12.903225806451612
" Em 1900, o conde alemão Ferdinand von Zeppelin ia mais além",1,13,1,15.384615384615385,0.0
" O nome soa familiar? Pois é: foi o conde que inventou o zepelim, um enorme dirigível, feito de metal e cheio de hidrogênio",1,28,2,21.428571428571427,10.714285714285714
"Três anos depois, em 1903, os irmãos americanos Wilbur e Orville Wright deram um vôo ainda mais alto",1,20,2,30.0,0.0
 Eles conseguiram manter uma embarcação por 59 segundos no ar,1,11,0,27.27272727272727,9.090909090909092
" Era um avião primitivo, que foi lançado por uma espécie de catapulta",1,14,1,42.857142857142854,7.142857142857142
" Mas quem conseguiu pilotar um avião pela primeira vez, sem rampas nem empurrõezinhos, foi o brasileiro Alberto Santos Dumont, em 1906",1,25,3,36.0,4.0
 Isso foi na França e o nome do avião era 14-Bis,1,12,0,33.33333333333333,25.0
"Até hoje, americanos e brasileiros disputam o título de inventor do avião",1,13,1,15.384615384615385,23.076923076923077
" Para eles, foram os irmãos Wright",1,8,1,37.5,12.5
" Para nós, Santos Dumont",1,6,1,16.666666666666664,16.666666666666664
" A verdade é que a invenção do brasileiro foi mais eficiente, porque voou por conta própria, só com o motor",1,23,2,39.130434782608695,4.3478260869565215
 A deles,1,4,0,25.0,0.0
"Mas você deve estar pensando: quando o avião começou a se parecer com os que a gente vê hoje, nos aeroportos e sobre nossas cabeças? Foi só na década de 1920",1,34,1,41.17647058823529,14.705882352941178
" Antes, durante a Primeira Guerra Mundial, usavam-se aeronaves para jogar bombas",1,14,2,7.142857142857142,7.142857142857142
" Foi o primeiro uso do avião, além das experiências",1,11,1,36.36363636363637,9.090909090909092
" Depois ele virou meio de transporte, carregando passageiros, com segurança",1,13,2,30.76923076923077,7.6923076923076925
 E entrou definitivamente para a vida das pessoas,1,9,0,22.22222222222222,22.22222222222222
Hoje podemos viajar para qualquer lugar do mundo de forma bem rápida,1,12,0,58.333333333333336,33.33333333333333
" Tão rápida que inventaram o Concorde, o primeiro avião supersônico, na década de 70",1,17,2,23.52941176470588,11.76470588235294
" Ele é capaz de viajar duas vezes mais rápido que a velocidade do som, ou seja, aproximadamente a 2",1,22,2,36.36363636363637,18.181818181818183
"000 quilômetros por hora!Esse super-avião, que hoje só existe na França e na Inglaterra, teve seus vôos suspensos depois de um grave acidente em agosto de 2000",1,29,2,41.37931034482759,20.689655172413794
 Ainda não se sabe quando o Concorde vai voltar a voar,1,12,0,41.66666666666667,16.666666666666664
" Mas seu ""bico"" empinado e sua incrível velocidade já entraram para a história da aviação",1,18,0,27.77777777777778,22.22222222222222
"﻿Em um mundo em que o sucesso na vida profissional depende cada vez mais do rigor intelectual e do conhecimento, causa perplexidade a bandeira que vem sendo empunhada em escolas públicas e particulares brasileiras por uma corrente de professores de linguística",2,42,1,40.476190476190474,16.666666666666664
" Eles defendem a ideia de que não existe certo ou errado na língua portuguesa, mas que a norma culta, ancorada na gramática, é só mais uma entre as várias maneiras de expressar-se",2,36,3,41.66666666666667,11.11111111111111
" Para esse grupo, chamar a atenção do aluno que infringe tais regras - papel fundamental de um bom professor - é ""preconceito linguístico""",2,27,1,33.33333333333333,11.11111111111111
" Adotado nas aulas de português de meio milhão de estudantes do ensino fundamental, o livro Por uma vida melhor é uma amostra do que propaga esse círculo de falsos intelectuais",2,32,1,40.625,21.875
" Escreve Heloisa Ramos, uma das autoras: ""Você deve estar se perguntando: ""Mas eu posso falar os livro?""",2,25,1,32.0,8.0
" Claro que pode""",2,5,0,40.0,20.0
" O erro crasso de concordância seria apenas uma ""variação popular"", segundo a autora",2,17,1,29.411764705882355,5.88235294117647
" Essa visão mesquinha deturpa a sociolinguística, ramo de estudo focado nas variações do uso de um idioma - o que é bem diferente de menosprezar a norma culta e ensinar as crianças que elas podem falar ""nós vai"" ou ""nós pegou o peixe"" e que, se alguém as admoestar, é por ""preconceito linguístico""",2,63,3,34.92063492063492,11.11111111111111
"] ""A ideia de que a língua culta é um instrumento de dominação da elite é um absurdo que não se vê em nenhuma outra nação desenvolvida"", diz o linguista Evanildo Bechara, membro da Academia Brasileira de Letras e autor de dezenas de livros",2,48,2,39.58333333333333,16.666666666666664
" Um dos expoentes dos talibãsda linguística no Brasil é um certo Marcos Bagno, professor da Universidade de Brasília [",2,21,1,33.33333333333333,14.285714285714285
 Já é um escandalo planetário que o suado dinheirinho dos brasileiros honestos e trabalhadores esteja sendo usado para sustentar os desvarios dos talibãs acadêmicos,2,25,0,28.000000000000004,4.0
" A preguiça mental desses doutores do atraso é sustentada por brasileiros de quem o Fisco arranca a maior carga de impostos do mundo entre os paises emergentes, por pais e mães que gastam metade do que ganham para pagar uma boa escola privada aos filhos, suprindo com seu suor o que deveria ser obrigação do estado",2,61,2,40.98360655737705,13.114754098360656
" Para a procuradora da República Janice Ascari, está-se diante de um crime ""contra nossos jovens",2,18,1,33.33333333333333,22.22222222222222
" um desserviço à educação já deficientíssima no país""",2,10,0,40.0,10.0
" É espantoso que as crianças brasileiras estejam sendo expostas a esse tipo de lixo acadêmico travestido de vanguarda cultural, quando deveriam estar aprendendo as disciplinas obrigatórias e acumulando o conhecimento e as habilidades que as tornarão capazes de enfrentar com sucesso os desafios do mundo real",2,48,1,33.33333333333333,12.5
" O crime apontado pela procuradora Janice Ascari ocorre em um país em que, ao final do ciclo escolar, 62% dos estudantes são incapazes de interpretar textos, onde 1 milhão de vagas abertas pelas empresas braslleiras não podem ser preenchidas por falta de gente qualificada",2,50,3,38.0,12.0
" Enquanto isso, nas salas de aula das escolas públicas, as crianças brasileiras carentes de ""aprender a pescar"", no sentido do provérbio, são ensinadas que é certo falar ""nós pega o peixe""",2,40,4,30.0,12.5
"Suriname/CulturaA língua oficial do país é o neerlandês, herança do antigo colonizador",3,15,1,20.0,20.0
 É a língua utilizada na administração governamental e nas escolas,3,11,0,18.181818181818183,9.090909090909092
" Porém o surinamês, também conhecido como sranam tongo ou taki-taki, que é uma língua derivada do inglês, também é muito falado nas ruas",3,27,3,44.44444444444444,14.814814814814813
" As comunidades de origem estrangeira no país costumam preservar os idiomas de seus países de origem: a comunidade de origem indiana continua a falar um dialeto derivado do bhojpuri chamado hindi surinamês ou sarnami; a comunidade de origem indonésia continua a falar javanês; a comunidade de origem chinesa fala o hakka, o cantonês e mandarim; os quilombolas falam o saramacano, o paramacano, o ndyuka, o aucano, o kwinti e o matawai; os índios falam línguas dos grupos aruaque e caribe; a comunidade hispanoamericana fala castelhano e a comunidade brasileira fala português",3,103,5,14.563106796116504,19.41747572815534
 O inglês é utilizado nos hotéis,3,7,0,28.57142857142857,0.0
 Essa grande diversidade de línguas deixa evidente a falta de uma identidade cultural para o país,3,17,0,35.294117647058826,17.647058823529413
" No campo religioso, persiste a diversidade: metade da população é cristã (protestante ou católica) e a outra metade é hindu ou muçulmana",3,27,1,22.22222222222222,14.814814814814813
" Uma vestimenta típica das surinamesas é o ""kotomisi"", que é um vestido folgado e colorido, que cobre a maior parte do corpo e que é usado em conjunto com um chapéu igualmente colorido de tecido",3,40,2,37.5,15.0
" Segundo a tradição, esse vestido foi criado para proteger as escravas nas plantações contra a cobiça dos seus senhores",3,21,1,38.095238095238095,9.523809523809524
" Atualmente, o ""kotomisi"" continua a ser utilizado como uma expressão da cultura nacional",3,17,1,23.52941176470588,17.647058823529413
" Uma cultura típica do interior do país é a dos quilombolas (os chamados ""maroons""), que preservaram a cultura dos escravos de origem africana",3,29,1,27.586206896551722,10.344827586206897
" Até hoje, os quilombolas conservam um grande grau de independência em relação ao governo do país",3,19,1,36.84210526315789,15.789473684210526
 Os índios do interior do país também conservaram muito de sua cultura original de antes da chegada dos europeus,3,20,0,50.0,25.0
 Algumas poucas observações são suficientes para causar certa surpresa e perplexidade,4,12,0,16.666666666666664,8.333333333333332
